Open time,Close,Volume,return_pct,volatility_pct,market_state,day_name,month,year
2020-09-22,2.9082,3416786.33,5.480396068332669,13.08258677596025,Bear,Tuesday,9,2020
2020-09-23,2.8548,2762150.96,-2.179276315789477,13.360060307017541,Bear,Wednesday,9,2020
2020-09-24,3.1433,2983701.04,10.098073555166375,16.697022767075296,Bear,Thursday,9,2020
2020-09-25,3.1937,2447843.22,1.6810468337100961,11.980642491005767,Bear,Friday,9,2020
2020-09-26,3.1287,1357018.72,-1.767660910518061,6.907378335949771,Bear,Saturday,9,2020
2020-09-27,3.1578,983815.86,0.9139716221398428,6.512846733989525,Bear,Sunday,9,2020
2020-09-28,2.9599,1306134.15,-6.204645561998915,9.598504293817541,Bear,Monday,9,2020
2020-09-29,2.9505,950875.56,-0.1489052082980798,5.1947612440353375,Bear,Tuesday,9,2020
2020-09-30,2.8967,722757.83,-1.6300472034502678,5.4674499949061035,Bear,Wednesday,9,2020
2020-10-01,2.8669,1373061.59,-1.0287568612559213,11.699520143611702,Bear,Thursday,10,2020
2020-10-02,2.6232,2788493.11,-8.494087278054893,16.30097324449717,Bear,Friday,10,2020
2020-10-03,2.5439,547025.23,-3.0193282757043254,5.1542068544851425,Bear,Saturday,10,2020
2020-10-04,2.5202,765399.21,-0.8575924468922038,6.679779701022816,Bear,Sunday,10,2020
2020-10-05,2.6522,912587.17,5.325443786982253,9.010762082522524,Bear,Monday,10,2020
2020-10-06,2.174,1784025.33,-17.918900551234618,20.025673940949943,Bear,Tuesday,10,2020
2020-10-07,2.3005,2087951.2,5.911330049261087,15.068367018093095,Bear,Wednesday,10,2020
2020-10-08,2.3638,2759189.94,2.769444806747527,19.329594365462366,Bear,Thursday,10,2020
2020-10-09,2.5314,1878523.79,6.873258464915996,13.805623575107658,Bear,Friday,10,2020
2020-10-10,2.3999,1278940.27,-5.044709978634168,8.637334810477158,Bear,Saturday,10,2020
2020-10-11,2.4227,898764.08,0.9963314990828668,5.027513756878441,Bear,Sunday,10,2020
2020-10-12,2.5836,2155387.01,6.636948984645866,12.019151395080087,Bear,Monday,10,2020
2020-10-13,2.4062,1951031.1,-6.8303260280337526,9.707271741655703,Bear,Tuesday,10,2020
2020-10-14,2.3107,1125385.85,-3.964922488674607,8.698724076306066,Bear,Wednesday,10,2020
2020-10-15,2.2682,754909.09,-1.8435173965726046,6.720616236801108,Bear,Thursday,10,2020
2020-10-16,2.1398,1546650.13,-5.519251148004239,7.148534086895096,Bear,Friday,10,2020
2020-10-17,2.2053,482249.55,3.1767568073360084,6.339477870309721,Bear,Saturday,10,2020
2020-10-18,2.215,478921.26,0.5401479733103264,3.7764967545731087,Bear,Sunday,10,2020
2020-10-19,2.0592,909217.19,-6.979265483127779,7.444549848669651,Bear,Monday,10,2020
2020-10-20,1.885,1933167.04,-8.281432463993777,13.035227715064227,Bear,Tuesday,10,2020
2020-10-21,1.8887,3222724.75,0.07418004556774586,14.226673024956286,Bear,Wednesday,10,2020
2020-10-22,1.9582,1624778.09,3.7841848632605415,12.82064871740512,Bear,Thursday,10,2020
2020-10-23,1.959,1559992.35,0.12266176019626801,7.165491158131447,Bear,Friday,10,2020
2020-10-24,1.9142,748093.83,-2.5951557093425683,4.732342764095267,Bear,Saturday,10,2020
2020-10-25,1.7926,1365865.99,-6.513689700130379,8.573663624511088,Bear,Sunday,10,2020
2020-10-26,1.6799,2021871.84,-6.2817294281729446,14.30404463040446,Bear,Monday,10,2020
2020-10-27,1.711,2591150.26,2.0213463717130784,9.504501818615466,Bear,Tuesday,10,2020
2020-10-28,1.518,3354618.28,-11.144930929524696,16.0793725122922,Bear,Wednesday,10,2020
2020-10-29,1.4327,1233628.05,-5.532111301595666,10.58947646050375,Bear,Thursday,10,2020
2020-10-30,1.4381,1401628.09,0.3699050809603476,10.908710217755434,Bear,Friday,10,2020
2020-10-31,1.5497,851989.58,7.745254814711824,9.135785302092746,Bear,Saturday,10,2020
2020-11-01,1.608,960664.24,3.7620184551848754,8.556494805446219,Bear,Sunday,11,2020
2020-11-02,1.4738,867738.07,-8.322965911918383,11.265240109479974,Bear,Monday,11,2020
2020-11-03,1.4118,983164.88,-4.14827890556047,5.2820965442324725,Bear,Tuesday,11,2020
2020-11-04,1.3912,2560523.86,-1.4940168519436463,9.990795156836366,Bear,Wednesday,11,2020
2020-11-05,1.4007,1598492.56,0.806045340050385,13.87549478229578,Bear,Thursday,11,2020
2020-11-06,1.9,3846546.9,35.424091233071984,39.45830363506771,Bear,Friday,11,2020
2020-11-07,2.0215,8862610.63,6.009754051077667,35.130316220043014,Bear,Saturday,11,2020
2020-11-08,2.1558,4800345.92,6.385708645874455,15.875444137386502,Bear,Sunday,11,2020
2020-11-09,2.0299,3050443.52,-5.651870787822446,11.78247734138973,Bear,Monday,11,2020
2020-11-10,2.2661,2119423.36,11.175979983319422,15.586518176912126,Bear,Tuesday,11,2020
2020-11-11,2.0,1863686.19,-11.75821751599383,14.679020516214417,Bull,Wednesday,11,2020
2020-11-12,1.9089,1522310.89,-4.554999999999998,11.750000000000005,Bull,Thursday,11,2020
2020-11-13,2.0141,1595684.08,5.511027293205509,9.48713919010949,Bull,Friday,11,2020
2020-11-14,1.9182,1191847.42,-5.1429136583918655,8.327564039165258,Bull,Saturday,11,2020
2020-11-15,2.0407,3348186.49,6.264319933347223,15.866486148719014,Bull,Sunday,11,2020
2020-11-16,2.2626,3192029.56,10.966159882295232,18.842569887199613,Bull,Monday,11,2020
2020-11-17,2.1998,2311120.85,-2.942863445841605,9.044782704610634,Bull,Tuesday,11,2020
2020-11-18,2.1153,2054379.16,-3.6836353701848736,9.889809671250323,Bull,Wednesday,11,2020
2020-11-19,2.085,1391861.95,-1.2877568412082243,8.105293059369389,Bull,Thursday,11,2020
2020-11-20,2.1033,1589414.51,0.9212609759608515,8.953505110119492,Bull,Friday,11,2020
2020-11-21,2.3822,2963489.5,13.443497309395697,22.61536263631601,Bull,Saturday,11,2020
2020-11-22,2.1514,2448127.25,-9.699895068205652,15.953830010493187,Bull,Sunday,11,2020
2020-11-23,2.2786,2094160.76,5.441925034706151,11.63813049514114,Bull,Monday,11,2020
2020-11-24,2.2823,3534792.04,0.1623804090230957,14.890722373387174,Bull,Tuesday,11,2020
2020-11-25,2.2661,3597681.61,-0.5878482123272779,14.0250054836587,Bull,Wednesday,11,2020
2020-11-26,1.9111,6803274.72,-15.635898115039945,25.99655674745066,Bull,Thursday,11,2020
2020-11-27,1.861,1802241.32,-2.652089763038132,14.154940628759741,Bull,Friday,11,2020
2020-11-28,1.8868,1381390.77,1.201458914396051,7.423299721089887,Bull,Saturday,11,2020
2020-11-29,1.9153,862711.64,1.564322833810589,5.143705589139887,Bull,Sunday,11,2020
2020-11-30,1.9665,1094620.01,2.507297748123426,5.984153461217693,Bull,Monday,11,2020
2020-12-01,1.9738,2102911.64,0.4938648744972273,11.384349065729852,Bear,Tuesday,12,2020
2020-12-02,2.1209,2203748.48,7.648969647751488,14.034108212364227,Bear,Wednesday,12,2020
2020-12-03,2.0967,3182362.33,-1.0523831996224837,7.2628598395469615,Bear,Thursday,12,2020
2020-12-04,1.8535,1424943.39,-11.599179663280387,13.177850908570601,Bear,Friday,12,2020
2020-12-05,1.9795,1087998.4,6.9595288269303515,8.807478251472418,Bear,Saturday,12,2020
2020-12-06,1.8505,1125736.37,-6.516797171002779,9.856024248547604,Bear,Sunday,12,2020
2020-12-07,1.8272,962743.7,-1.3124493653794216,4.871725627869298,Bear,Monday,12,2020
2020-12-08,1.6631,2296665.59,-9.125184416152123,11.42014097590296,Bear,Tuesday,12,2020
2020-12-09,1.6592,2093499.32,-0.048192771084332044,10.704819277108433,Bear,Wednesday,12,2020
2020-12-10,1.5683,1061425.89,-5.518404723176089,7.645038857762517,Bear,Thursday,12,2020
2020-12-11,1.4389,1429080.75,-8.577419149882457,9.18736895609631,Bear,Friday,12,2020
2020-12-12,1.4912,1423640.73,3.78619153674833,7.07126948775055,Bear,Saturday,12,2020
2020-12-13,1.5701,1749534.43,5.312227513582411,16.245221007445167,Bear,Sunday,12,2020
2020-12-14,1.5946,1503571.44,1.884863586991252,6.574659766149129,Bear,Monday,12,2020
2020-12-15,1.7586,3562068.86,10.326223337515675,13.575909661229622,Bear,Tuesday,12,2020
2020-12-16,1.7829,3098111.32,1.433691756272395,10.775445184047335,Bear,Wednesday,12,2020
2020-12-17,1.68,2528060.41,-5.6179775280898925,9.449438202247187,Bear,Thursday,12,2020
2020-12-18,1.7014,1127224.49,1.4610292802194507,4.591806309261134,Bear,Friday,12,2020
2020-12-19,1.6707,1332107.96,-1.6483193029964105,6.369576735150413,Bear,Saturday,12,2020
2020-12-20,1.5635,1368277.59,-6.410870345983491,10.050281336046938,Bear,Sunday,12,2020
2020-12-21,1.5331,1265977.95,-1.755847484780525,8.330663248958675,Bear,Monday,12,2020
2020-12-22,1.49,2035459.3,-2.9568841995571256,7.157743910381666,Bear,Tuesday,12,2020
2020-12-23,1.198,4351555.9,-19.597315436241615,32.382550335570464,Bear,Wednesday,12,2020
2020-12-24,1.3612,1784967.07,13.556352715441717,18.65354133644782,Bear,Thursday,12,2020
2020-12-25,1.4464,1391332.89,6.033282017447387,8.665053881680235,Bear,Friday,12,2020
2020-12-26,1.3258,912192.33,-8.48978464936499,9.518221976808386,Bear,Saturday,12,2020
2020-12-27,1.3037,2170898.45,-1.5332326283987903,11.73716012084592,Bear,Sunday,12,2020
2020-12-28,1.5172,2158620.57,16.340771413235185,18.066099225519515,Bear,Monday,12,2020
2020-12-29,1.6704,4870104.61,9.988806215842509,19.503522749720155,Bear,Tuesday,12,2020
2020-12-30,1.535,2171296.28,-8.270586829209996,9.967730369307986,Bear,Wednesday,12,2020
2020-12-31,1.5073,2169627.35,-1.721327508639237,8.626198083067099,Bear,Thursday,12,2020
2021-01-01,1.8421,4421991.45,22.090402969247094,23.92629904559915,Bear,Friday,1,2021
2021-01-02,1.7999,5253819.62,-2.290863688181967,15.656044731556374,Bear,Saturday,1,2021
2021-01-03,2.1779,8318341.13,21.00788976552951,32.37581953550394,Bull,Sunday,1,2021
2021-01-04,2.4909,7800814.8,14.319151865620258,29.322135022258927,Bull,Monday,1,2021
2021-01-05,2.1636,6702006.99,-13.146802617317638,17.95190879531131,Bull,Tuesday,1,2021
2021-01-06,1.9414,8451529.47,-10.2699205028656,13.278794601589947,Bull,Wednesday,1,2021
2021-01-07,2.3635,30861006.24,21.804782519068247,37.548958977530404,Bull,Thursday,1,2021
2021-01-08,3.2214,29866396.67,36.18262523779328,68.69583597548086,Bull,Friday,1,2021
2021-01-09,3.3829,9881188.65,5.3206724782067125,23.96637608966376,Bull,Saturday,1,2021
2021-01-10,3.449,5819813.51,2.2410624295962434,17.670599395268862,Bull,Sunday,1,2021
2021-01-11,3.1016,8755693.07,-9.981134813524891,27.534465244521844,Bull,Monday,1,2021
2021-01-12,3.6354,7075911.68,17.210472014444168,26.50245034820738,Bull,Tuesday,1,2021
2021-01-13,3.5242,5123655.8,-3.0588105848049785,10.279474060626063,Bull,Wednesday,1,2021
2021-01-14,3.2921,6422109.73,-6.588542405584093,11.749851034247932,Bull,Thursday,1,2021
2021-01-15,3.2475,4812542.83,-1.354758360924637,14.796026852161232,Bull,Friday,1,2021
2021-01-16,3.4247,8562549.63,5.443517349672098,14.218418054743056,Bull,Saturday,1,2021
2021-01-17,3.8268,8531899.81,11.728124726285362,20.0753262678462,Bull,Sunday,1,2021
2021-01-18,3.7868,6226924.77,-0.9805716078759534,14.468007217007036,Bull,Monday,1,2021
2021-01-19,3.6287,4768719.77,-4.187679877485287,11.876534734507437,Bull,Tuesday,1,2021
2021-01-20,3.7166,4801640.28,2.419532627865964,11.058752204585538,Bull,Wednesday,1,2021
2021-01-21,2.9899,4385838.62,-19.624183445791555,20.68335170300277,Bull,Thursday,1,2021
2021-01-22,3.3352,6481502.65,11.571270866089046,32.43903254942629,Bull,Friday,1,2021
2021-01-23,3.5079,2269454.7,5.336015854903602,8.840309891297819,Bull,Saturday,1,2021
2021-01-24,3.6278,2457759.67,3.598149523102414,8.906847906790796,Bull,Sunday,1,2021
2021-01-25,3.7038,6791542.33,2.0696117066718216,15.239617493868327,Bull,Monday,1,2021
2021-01-26,4.041,6618303.9,9.1100550815423,12.12873960470894,Bull,Tuesday,1,2021
2021-01-27,3.675,2491757.82,-9.07516453065467,13.132762630511161,Bull,Wednesday,1,2021
2021-01-28,3.81,2055425.01,3.984716157205238,9.825327510917027,Bull,Thursday,1,2021
2021-01-29,3.8293,2992168.86,0.527669851937409,8.190696209177775,Bull,Friday,1,2021
2021-01-30,4.228,3944655.04,10.388762695490977,14.391269157463244,Bull,Saturday,1,2021
2021-01-31,4.2525,5438870.48,0.5794701986755117,15.39735099337748,Bull,Sunday,1,2021
2021-02-01,4.6148,2097052.47,8.410073294493507,11.969084758504042,Bull,Monday,2,2021
2021-02-02,5.2331,5278922.61,13.398197104966641,20.356245124382422,Bull,Tuesday,2,2021
2021-02-03,5.7311,3977458.72,9.309555597940097,13.95575052450887,Bull,Wednesday,2,2021
2021-02-04,6.4085,5609382.39,11.765116238511308,17.00413331240518,Bull,Thursday,2,2021
2021-02-05,6.7005,4235525.49,4.400056091366604,11.455103535314187,Bull,Friday,2,2021
2021-02-06,6.1225,5040208.25,-8.620766854226062,16.687810629692095,Bull,Saturday,2,2021
2021-02-07,6.6976,5111066.89,9.403943220242086,18.469756121465558,Bull,Sunday,2,2021
2021-02-08,7.855,6719151.08,17.359668912760903,24.24287699272384,Bull,Monday,2,2021
2021-02-09,7.8005,4803489.37,-0.8213500146215502,12.008747504799693,Bull,Tuesday,2,2021
2021-02-10,9.09,4419421.79,16.530991603102358,23.460034613165824,Bull,Wednesday,2,2021
2021-02-11,9.2004,5694878.77,1.2178619756427558,11.24899611648348,Bull,Thursday,2,2021
2021-02-12,9.2,2867258.84,-0.06300375850008356,9.71887288448587,Bull,Friday,2,2021
2021-02-13,8.7441,3487478.68,-4.962665884117512,9.278641842468508,Bull,Saturday,2,2021
2021-02-14,8.7158,2889949.04,-0.33162565181593534,8.012761869911275,Bull,Sunday,2,2021
2021-02-15,8.8516,3424896.19,1.4696104729807145,19.258545979778535,Bull,Monday,2,2021
2021-02-16,8.3002,2257217.69,-6.381682833295731,11.729077374238669,Bull,Tuesday,2,2021
2021-02-17,8.2357,3331645.44,-0.8165231528873378,11.221773950743652,Bull,Wednesday,2,2021
2021-02-18,8.9771,2479859.19,8.929524826481593,13.226229189923796,Bull,Thursday,2,2021
2021-02-19,11.4912,7106323.06,27.85046728971962,36.98598130841121,Bull,Friday,2,2021
2021-02-20,9.9869,4731324.37,-13.040184596630242,18.100047890635214,Bull,Saturday,2,2021
2021-02-21,11.0753,3694265.15,10.92048993980912,18.634137547697023,Bull,Sunday,2,2021
2021-02-22,14.4191,14711670.8,30.209142299842874,51.47284581625098,Bull,Monday,2,2021
2021-02-23,15.2244,24306320.76,5.595938297636216,30.648651647985787,Bull,Tuesday,2,2021
2021-02-24,17.1691,10777544.75,12.66626856269154,22.39991075471327,Bull,Wednesday,2,2021
2021-02-25,13.8442,9520373.92,-19.3909575242365,23.477248245946036,Bull,Thursday,2,2021
2021-02-26,13.5962,8029513.17,-1.8785407570454362,17.380290838234767,Bull,Friday,2,2021
2021-02-27,13.1916,6232463.19,-2.9058470234940827,13.43917446858624,Bull,Saturday,2,2021
2021-02-28,13.0887,7231344.75,-0.7326340697595084,17.875209513625016,Bull,Sunday,2,2021
2021-03-01,14.9855,5511248.26,14.568042813455657,19.393730886850165,Bull,Monday,3,2021
2021-03-02,13.9438,4128426.11,-7.034515864496738,12.638260139076865,Bull,Tuesday,3,2021
2021-03-03,14.0742,3277327.93,0.8570650538173803,7.425508434494713,Bull,Wednesday,3,2021
2021-03-04,13.0508,2764372.37,-7.399103139013451,10.910626099789969,Bull,Thursday,3,2021
2021-03-05,12.5382,2069391.25,-4.031412410351399,7.4558550008036795,Bull,Friday,3,2021
2021-03-06,13.0421,3061674.23,3.9153194642529794,11.234433139187457,Bull,Saturday,3,2021
2021-03-07,13.8174,2999418.25,5.926726616223174,10.03580107786542,Bull,Sunday,3,2021
2021-03-08,13.6028,2116684.52,-1.5531141893554434,6.58589893901892,Bull,Monday,3,2021
2021-03-09,14.839,2594490.9,9.046149323927102,13.180482069370969,Bull,Tuesday,3,2021
2021-03-10,14.2048,1943926.1,-4.344781144781138,7.806734006734006,Bull,Wednesday,3,2021
2021-03-11,16.031,4125742.57,12.885621536359848,18.676018054939398,Bull,Thursday,3,2021
2021-03-12,14.5597,3678388.38,-9.296095789283514,15.074227973012544,Bull,Friday,3,2021
2021-03-13,15.3033,2632320.37,5.154192892284857,10.741967402358243,Bull,Saturday,3,2021
2021-03-14,14.4605,1750244.94,-5.426351519273788,6.776235758852072,Bull,Sunday,3,2021
2021-03-15,14.1577,2020949.93,-2.097365327432405,8.32238434409792,Bull,Monday,3,2021
2021-03-16,13.6392,2501657.49,-3.668441795092729,8.153348494907695,Bull,Tuesday,3,2021
2021-03-17,14.2018,1703006.56,4.1348008124418,9.062245653656348,Bull,Wednesday,3,2021
2021-03-18,14.204,1576671.71,0.03732736095558102,5.58501834675005,Bull,Thursday,3,2021
2021-03-19,14.1552,1461762.29,-0.42278390185221904,4.4522451161776475,Bull,Friday,3,2021
2021-03-20,14.1894,1393209.56,0.21612001017035157,6.280899511258021,Bull,Saturday,3,2021
2021-03-21,14.3372,1191850.82,1.1171608316641644,5.117499365249527,Bull,Sunday,3,2021
2021-03-22,14.7964,5102991.54,3.2028569037190033,16.881259939179195,Bull,Monday,3,2021
2021-03-23,14.1552,2004427.43,-4.332193401008367,8.193995755667,Bull,Tuesday,3,2021
2021-03-24,13.5973,2317339.72,-3.860485176726785,12.639907235227996,Bull,Wednesday,3,2021
2021-03-25,12.9787,2292323.1,-4.458790966108187,9.296693265804896,Bear,Thursday,3,2021
2021-03-26,14.7664,2972281.77,13.77235358928724,19.1680342710091,Bull,Friday,3,2021
2021-03-27,16.4589,4053893.7,11.396200364126129,14.096012886545614,Bull,Saturday,3,2021
2021-03-28,18.0645,7200727.49,9.803909650125215,18.691798973959976,Bull,Sunday,3,2021
2021-03-29,18.9504,3064381.78,4.9040936643693405,7.506988845525764,Bull,Monday,3,2021
2021-03-30,19.0685,3808354.1,0.6232058426207461,10.340151131374547,Bull,Tuesday,3,2021
2021-03-31,19.3861,2784733.45,1.686904980461067,9.522410763460885,Bull,Wednesday,3,2021
2021-04-01,19.0443,2230609.34,-1.741324335201058,8.33255941140657,Bull,Thursday,4,2021
2021-04-02,19.7501,1773300.55,3.706095787190918,7.641656558655352,Bull,Friday,4,2021
2021-04-03,22.5,6266319.5,13.91655232820118,20.883688668593965,Bull,Saturday,4,2021
2021-04-04,23.7755,5274539.83,5.823155533399813,15.77499643925367,Bull,Sunday,4,2021
2021-04-05,22.9717,2821214.21,-3.380791150554152,8.469222518979622,Bull,Monday,4,2021
2021-04-06,25.0548,3326493.23,8.992674311367868,15.419617532930793,Bull,Tuesday,4,2021
2021-04-07,26.5385,7815658.63,5.92181937193671,18.409646055845574,Bull,Wednesday,4,2021
2021-04-08,26.9384,4209553.61,1.512605042016816,8.86309680823002,Bull,Thursday,4,2021
2021-04-09,27.6172,3037133.3,2.5666546584911987,8.505873483348864,Bull,Friday,4,2021
2021-04-10,26.8021,2705997.06,-2.9591519004757507,8.664561865934802,Bull,Saturday,4,2021
2021-04-11,27.8517,2517685.81,3.9269682417078142,11.70142503722112,Bull,Sunday,4,2021
2021-04-12,28.5424,2842013.26,2.4501252701024443,11.215443039792106,Bull,Monday,4,2021
2021-04-13,27.4507,2275774.43,-3.771567589547991,8.955150631340564,Bull,Tuesday,4,2021
2021-04-14,26.4067,3623963.28,-3.825604306354275,10.420984007779408,Bull,Wednesday,4,2021
2021-04-15,27.7816,2146653.64,5.1608360902711095,10.417439492471095,Bull,Thursday,4,2021
2021-04-16,25.2996,2673912.32,-8.976563792966969,12.241226713102545,Bull,Friday,4,2021
2021-04-17,24.85,2442737.39,-1.7499189486252849,7.801886717854227,Bull,Saturday,4,2021
2021-04-18,32.3358,11699397.05,30.115042431704865,47.84380947782244,Bull,Sunday,4,2021
2021-04-19,31.4711,12075270.9,-2.6638913288218626,19.449221214633,Bull,Monday,4,2021
2021-04-20,31.7028,7036100.92,0.547092796452934,12.65449424838964,Bull,Tuesday,4,2021
2021-04-21,32.5534,6573327.09,2.71187831096837,15.996769094368329,Bull,Wednesday,4,2021
2021-04-22,38.9,14017530.86,19.337965732517297,29.758102863804403,Bull,Thursday,4,2021
2021-04-23,37.3893,14705148.48,-3.8138187580714087,26.359468818012033,Bull,Friday,4,2021
2021-04-24,40.8401,9722785.06,9.485601231039787,24.27121479392414,Bull,Saturday,4,2021
2021-04-25,47.405,11964753.801,16.039410072822964,19.758888684902995,Bull,Sunday,4,2021
2021-04-26,43.878,11079170.602,-7.420613988817391,11.039139149699333,Bull,Monday,4,2021
2021-04-27,43.147,7101848.718,-1.6794275818065851,9.356485279372896,Bull,Tuesday,4,2021
2021-04-28,44.833,7855066.319,3.9075717894639252,14.939625002897087,Bull,Wednesday,4,2021
2021-04-29,42.484,5805381.221,-5.235216702728025,11.882402801632793,Bull,Thursday,4,2021
2021-04-30,42.786,3302673.311,0.7867709412984151,7.309431828889103,Bull,Friday,4,2021
2021-05-01,49.67,5804048.045,16.089375029215162,18.414902070770825,Bull,Saturday,5,2021
2021-05-02,46.897,3794411.245,-5.537203400072518,8.230270313821855,Bull,Sunday,5,2021
2021-05-03,45.912,3686007.369,-2.1608489962920405,9.005668499339384,Bull,Monday,5,2021
2021-05-04,42.636,4180557.381,-7.181887449657124,12.082290192663555,Bull,Tuesday,5,2021
2021-05-05,44.98,2772821.523,5.497701472933657,8.66638521437283,Bull,Wednesday,5,2021
2021-05-06,43.496,2337263.012,-3.266985433114647,5.4042032692093835,Bull,Thursday,5,2021
2021-05-07,43.182,3259646.399,-0.721905462571271,11.088375942615414,Bull,Friday,5,2021
2021-05-08,45.612,2539093.011,5.695879872086014,10.138110024563192,Bull,Saturday,5,2021
2021-05-09,44.33,3095018.717,-2.8532608695652164,9.971072931276291,Bull,Sunday,5,2021
2021-05-10,42.854,2869549.017,-3.3295736521542953,15.5425219941349,Bull,Monday,5,2021
2021-05-11,44.538,2758407.694,3.895679761127168,12.783428198189783,Bull,Tuesday,5,2021
2021-05-12,43.709,7592760.128,-1.9515915565625015,15.843782947127577,Bull,Wednesday,5,2021
2021-05-13,41.049,7162647.061,-5.4039728994791885,18.599345531640317,Bull,Thursday,5,2021
2021-05-14,42.7,3421838.277,4.016954519987335,12.17022727826361,Bull,Friday,5,2021
2021-05-15,43.486,3357108.617,1.8479050050354693,14.509216104175938,Bull,Saturday,5,2021
2021-05-16,46.85,13162867.429,7.795315447977538,25.30486401914317,Bull,Sunday,5,2021
2021-05-17,46.708,13839076.478,-0.30309498399146856,19.156883671291357,Bull,Monday,5,2021
2021-05-18,55.977,12538546.698,19.74458254005604,26.37388495518429,Bull,Tuesday,5,2021
2021-05-19,34.988,22259967.849,-37.48682306276689,55.729064303453704,Bull,Wednesday,5,2021
2021-05-20,44.42,17869805.908,26.961442821619457,60.02229399491239,Bull,Thursday,5,2021
2021-05-21,38.925,13740700.641,-12.265873284197717,31.615840602249424,Bull,Friday,5,2021
2021-05-22,31.222,10122098.005,-19.789338471419388,22.77713551701991,Bear,Saturday,5,2021
2021-05-23,24.536,25787150.864,-21.414387291012744,42.54371917237844,Bear,Sunday,5,2021
2021-05-24,31.416,15414302.323,28.071748878923763,31.36567468406033,Bear,Monday,5,2021
